pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
0.0009233219859157457	13	31588474	31588698	14	ensorlt00000019248		protein_coding	2391
0.0009233219859157457	20	23972094	23973097	2	ensorlt00000017104	cdh6-201	protein_coding	10897
0.0009233255461986072	13	27429690	27430200	7	ensorlt00000017420	ankrd13b-201	protein_coding	-7379
0.0009329356637463707	4	13856675	13856936	18	ensorlt00000010623	upf1-201	protein_coding	-7015
0.0009343986815470002	7	2074431	2074835	16	ensorlt00000001292		protein_coding	-2501
0.0009343986815470002	5	11925520	11925748	6	ensorlt00000045415	tox2-210	protein_coding	-26721
0.0009472759205744749	6	30547757	30548016	7	ensorlt00000020264	tshz3a-201	protein_coding	18871
0.0009507320628238259	24	14898966	14899287	20	ensorlt00000021061	si:ch211-57i17.1-201	protein_coding	-3986
0.000953170749109734	11	1216406	1216758	15	ensorlt00000000654	s100a10b-201	protein_coding	1441
0.0009595356518126467	5	1849775	1850070	29	ensorlt00000022963	crocc-201	protein_coding	-867
0.0009600388324356432	24	14876825	14877190	21	ensorlt00000045824	si:ch211-57i17.1-202	protein_coding	17644
0.0009602447203107213	22	1488314	1489025	28	ensorlt00000011722	dcaf5-201	protein_coding	9462
0.000964656180593082	10	8234900	8235184	13	ensorlt00000030979	med12-202	protein_coding	7307
0.0009674933293446179	8	1005279	1005639	37	ensorlt00000000428	gsg1l-201	protein_coding	503
0.0009710277892586767	14	9998516	9999189	9	ensorlt00000004646	stard13a-202	protein_coding	-3300
0.0009763337845497748	15	13037802	13038035	22	ensorlt00000037335	kcng3-202	protein_coding	-444
0.0009855607088870102	20	21418836	21419219	10	ensorlt00000044733		protein_coding	0
0.0009882688762644822	13	1189577	1190125	16	ensorlt00000038153	si:ch211-137a8.4-202	protein_coding	5340
0.0009941369424130953	2	22974099	22974612	6	ensorlt00000037481		protein_coding	-36617
0.0009943621277643706	8	763522	765279	23	ensorlt00000000272	cdipt-201	protein_coding	688
0.0009943621277643706	17	15095170	15095417	16	ensorlt00000011941	abi1b-201	protein_coding	7222
0.0009943621277643706	6	29744829	29745087	7	ensorlt00000020054		protein_coding	-44143
0.0009976011703915243	22	3721954	3722351	1	ensorlt00000013582		pseudogene	-26806
0.0010006062946149522	16	30766289	30766657	2	ensorlt00000020764	thsd7ab-201	protein_coding	13594
0.0010128263930235363	5	28169092	28169294	7	ensorlt00000038474	zgc:101564-202	protein_coding	-38366
0.0010134343656518412	23	20608898	20609240	13	ensorlt00000034961	creb3l2-201	protein_coding	-6876
0.0010148003401328585	23	12859729	12860082	6	ensorlt00000016588	grm8a-201	protein_coding	-11962
0.0010156417375907587	20	25700404	25700969	11	ensorlt00000034931	mbtps2-202	protein_coding	2116
0.0010203287051402245	6	27334510	27334810	22	ensorlt00000018673	utp4-201	protein_coding	4645
0.001022074312016918	23	1641364	1642054	12	ensorlt00000041739	casc1-202	protein_coding	19663
0.0010225383335881436	11	27730633	27731325	5	ensorlt00000017944	med10-201	protein_coding	18045
0.0010227746569220336	22	25634449	25634841	16	ensorlt00000022776	loxl3b-201	protein_coding	51
0.001033323219976927	24	18553414	18553664	3	ensorlt00000027422	prrc1-201	protein_coding	2907
0.001033323219976927	4	17183231	17183514	10	ensorlt00000046565		protein_coding	-26661
0.0010350668852163662	4	10381330	10381606	11	ensorlt00000008428	uhrf1-201	protein_coding	16727
0.0010350668852163662	3	5825374	5825801	12	ensorlt00000035357		protein_coding	-4239
0.0010355461238461176	12	3926267	3926543	13	ensorlt00000044508		protein_coding	25090
0.0010364495359486672	7	7584895	7585161	25	ensorlt00000004896	kif5aa-203	protein_coding	-13415
0.0010364495359486672	18	27123272	27123549	16	ensorlt00000013667	mtmr1a-201	protein_coding	-1813
0.001040370039219432	6	26357096	26357302	21	ensorlt00000035295	ces3-202	protein_coding	47
0.0010434218553310038	12	5878300	5878594	15	ensorlt00000039692	fnbp1b-210	protein_coding	-17781
0.0010466652224718294	5	18157470	18157785	32	ensorlt00000011773	cass4-202	protein_coding	-1255
0.0010502681937103995	5	13501214	13501671	6	ensorlt00000008259	ncoa5-201	protein_coding	-13193
0.001053099145409566	1	26925181	26925630	1	ensorlt00000024917	ier2b-201	protein_coding	-93544
0.0010552891659979158	7	22769390	22769838	1	ensorlt00000019758	plxna2-201	protein_coding	-17945
0.0010576881576495325	17	9285483	9285849	5	ensorlt00000039831		protein_coding	-15246
0.0010675507226670542	21	4278006	4278211	18	ensorlt00000037489		protein_coding	2335
0.0010760137726179614	5	22283396	22283659	1	ensorlt00000013937	cntn3b-201	protein_coding	32876
0.0010849327143960467	21	30360289	30360695	2	ensorlt00000025424	asic4a-201	protein_coding	-21891
0.0010857016122732504	22	15217080	15217676	8	ensorlt00000046898	zdhhc14-201	protein_coding	-9130
0.0010857411081477242	9	5459620	5460015	16	ensorlt00000002293		protein_coding	14081
0.001094759034958538	4	8220818	8221083	14	ensorlt00000033162	arhgef18-203	protein_coding	-24500
0.0010953038133448751	7	10262021	10262412	7	ensorlt00000037508	samd11-201	protein_coding	2173
0.001102227957533043	21	28725505	28726220	5	ensorlt00000022853	wnt6b-201	protein_coding	4732
0.0011036877637932716	4	32635812	32636179	10	ensorlt00000046598		protein_coding	-10320
0.0011124003389863515	9	6129235	6129436	14	ensorlt00000002842	si:dkey-178e17.1-201	protein_coding	-565
0.0011124003389863515	20	4247617	4248064	11	ensorlt00000004322		protein_coding	0
0.0011147831008216087	10	25910527	25910925	7	ensorlt00000011987	si:ch73-49o8.1-202	protein_coding	7390
0.0011166935934295626	16	32072458	32073082	15	ensorlt00000041089		protein_coding	-4478
0.001117835812895794	18	8044121	8044510	7	ensorlt00000029413		protein_coding	-512
0.0011256529910135846	9	9994713	9995054	1	ensorlt00000038932	grid2-201	protein_coding	-18220
0.0011323107779574605	21	8228160	8228371	17	ensorlt00000014174	tbc1d4-203	protein_coding	16741
0.0011329779073387682	14	8589988	8590314	20	ensorlt00000003251	fbxo40.1-201	protein_coding	1886
0.0011358109985642544	15	11985247	11985853	12	ensorlt00000030714	otx1-201	protein_coding	17923
0.0011381405781596273	5	32171534	32171876	9	ensorlt00000032881	arhgef10la-201	protein_coding	-17907
0.0011390424786483033	12	11636741	11637034	1	ensorlt00000034344	trim32-201	protein_coding	-1233
0.0011431153324312187	15	12627305	12627827	18	ensorlt00000046447		protein_coding	-3964
0.00114482013391535	5	30638818	30639119	10	ensorlt00000020901	minar1-201	protein_coding	2246
0.0011491660400221387	17	30363597	30363989	18	ensorlt00000022536	nmrk2-202	protein_coding	443
0.0011621506072139387	4	8473775	8474114	12	ensorlt00000006829	dmap1-201	protein_coding	-15091
0.001168888823802835	2	18645340	18645601	8	ensorlt00000005674		protein_coding	10697
0.001168888823802835	4	7075533	7075956	12	ensorlt00000038925	cbarpb-201	protein_coding	-3011
0.001168888823802835	5	27950851	27951212	15	ensorlt00000019692	il10-201	protein_coding	-7769
0.0011703373475965915	4	26644957	26645247	20	ensorlt00000018586	hook1-203	protein_coding	-141
0.0011730110004301935	11	11134951	11135217	12	ensorlt00000037102		protein_coding	-2749
0.0011735754786404307	7	10358845	10359294	3	ensorlt00000007034	rerea-201	protein_coding	51830
0.0011763442810874955	6	2774948	2775571	4	ensorlt00000024654	dusp6-201	protein_coding	-2507
0.0011763442810874955	2	2731332	2731795	0				
0.001181198525344432	7	1297661	1298055	4	ensorlt00000000649	agrn-201	protein_coding	18040
0.0011817186319731815	19	1940517	1941051	17	ensorlt00000036726		protein_coding	4755
0.0011846332528837645	20	23710528	23710882	15	ensorlt00000016880	rnf152-201	protein_coding	-10456
0.00119116986447085	20	17364668	17364908	17	ensorlt00000010938		protein_coding	246
0.001196647402483084	8	11267461	11267884	18	ensorlt00000010435	crebbpb-204	protein_coding	15104
0.0011977410795522654	8	22768317	22768652	16	ensorlt00000043180	nfixb-204	protein_coding	7225
0.0011981159832539026	6	25429686	25429996	3	ensorlt00000034643	n4bp1-201	protein_coding	-92609
0.0011982794047054413	7	27799411	27799965	4	ensorlt00000036574		protein_coding	-12544
0.0012008254134643506	23	6357199	6357458	12	ensorlt00000035161	tnnt2e-202	protein_coding	-4211
0.001202718774558226	22	2680671	2681220	16	ensorlt00000034357		protein_coding	-25212
0.0012038016278662015	6	26711462	26711693	14	ensorlt00000031324		protein_coding	-16350
0.001203972246443894	9	423795	424349	17	ensorlt00000043990	fxn-201	protein_coding	2285
0.0012129235697584484	14	15095779	15095984	17	ensorlt00000009286		protein_coding	8316
0.0012213694022803648	16	18236930	18237237	33	ensorlt00000012102	tuft1a-201	protein_coding	6043
0.001226255964999156	19	3078286	3078558	26	ensorlt00000046900	grid2ipb-204	protein_coding	22303
0.0012295846004513793	10	28388863	28389179	5	ensorlt00000026057	ola-mir-458-201	mirna	33362
0.0012300945769843099	9	15208105	15208466	23	ensorlt00000041309		protein_coding	1633
0.001230574634224243	15	27879507	27880371	18	ensorlt00000015281	mkks-201	protein_coding	10626
0.0012334223979038144	19	3619565	3619978	28	ensorlt00000004226	bhlha15-201	protein_coding	42
0.0012365341035102556	9	28723879	28724681	11	ensorlt00000029728		protein_coding	-4490
0.0012397990241131904	18	20747360	20747611	0				
0.0012424377282425141	7	34014805	34015059	4	ensorlt00000038103		protein_coding	19936
0.0012450356263404034	8	5060790	5061260	9	ensorlt00000028629	znf281a-201	protein_coding	1684
0.0012467593762846322	17	21822267	21822758	3	ensorlt00000018260	epha4b-202	protein_coding	87624
0.001246883620600552	8	16972976	16973670	4	ensorlt00000034270	socs1-201	protein_coding	-7618
0.0012540785633304125	11	4924310	4924881	21	ensorlt00000026784	abrab-201	protein_coding	-247
0.0012550956619305556	24	5867168	5867371	23	ensorlt00000014799	atp6v1d-201	protein_coding	1140
0.0012553257385573226	7	919417	919972	23	ensorlt00000030089	tmem240a-202	protein_coding	4275
0.0012553257385573226	4	3313852	3314465	31	ensorlt00000002021	pcsk9-201	protein_coding	346
0.0012636121638546795	15	18564549	18564854	8	ensorlt00000006830	ubac2-201	protein_coding	5571
0.0012651747431268751	4	6357229	6357720	10	ensorlt00000033630		protein_coding	-10821
0.0012666086496060914	3	35630890	35631335	0				
0.0012679291638937255	19	13064663	13065000	14	ensorlt00000013436		protein_coding	4088
0.0012679291638937255	15	21257549	21257927	11	ensorlt00000008370	dlg5a-204	protein_coding	14600
0.0012815028952769634	3	1535199	1535592	2	ensorlt00000046539	slc24a1-201	protein_coding	-8269
0.00128698299901277	19	6729012	6729259	8	ensorlt00000041853	svild-201	protein_coding	-23037
0.001287502925759178	10	21855455	21855848	3	ensorlt00000010002	si:dkey-34l15.2-205	protein_coding	-18711
0.0012877847411661189	11	9020995	9021208	3	ensorlt00000039092		protein_coding	88578
0.0012877847411661189	19	2316917	2317451	23	ensorlt00000034383	sh3bp1-201	protein_coding	0
0.001288320489291544	4	32064080	32064459	11	ensorlt00000035350		protein_coding	6183
0.0012894481027686258	15	20693663	20694145	15	ensorlt00000008190	polh-201	protein_coding	652
0.0012910673143564613	16	20145972	20146327	30	ensorlt00000043271	clcn1b-202	protein_coding	-22876
0.001297637294299609	7	31712898	31713122	6	ensorlt00000036383		protein_coding	-22597
0.001297637294299609	2	11110956	11111719	12	ensorlt00000001903	lipt1-201	protein_coding	1371
0.001305400985369555	4	1015264	1015558	9	ensorlt00000030799		protein_coding	-13897
0.0013069257695829909	8	23486979	23487436	6	ensorlt00000021139	cpt1cb-201	protein_coding	45725
0.0013076551474540956	3	4577082	4577462	16	ensorlt00000035052	mc6ast2-202	protein_coding	-5878
0.0013088071753883984	1	34324398	34324604	8	ensorlt00000017908		protein_coding	27172
0.0013179599705816837	15	411757	412139	6	ensorlt00000029066	fbxo28-201	protein_coding	-8870
0.001319054304591728	15	19114539	19114859	7	ensorlt00000007198	dhx32b-201	protein_coding	4027
0.0013248750684560337	3	14165346	14165620	16	ensorlt00000037111		protein_coding	-17545
0.001326863577382207	22	4216435	4216822	4	ensorlt00000029296	mgst1.2-201	protein_coding	-15465
0.0013269722239245654	19	24534522	24535007	12	ensorlt00000018729	si:ch73-256g18.2-201	protein_coding	4451
0.0013323938837181725	22	14140681	14140947	7	ensorlt00000021110	chrm5a-201	protein_coding	828
0.0013396340512771279	22	23531476	23531676	6	ensorlt00000044854	kcnh5b-201	protein_coding	-29672
0.0013399447468737196	5	21797610	21798028	5	ensorlt00000044547	rybpb-201	protein_coding	23540
0.0013547488765059635	15	14866934	14867285	7	ensorlt00000039904		protein_coding	-8036
0.0013550173752051248	22	13426823	13427026	15	ensorlt00000034153	esrrb-203	protein_coding	-1257
0.0013565981974131161	1	16733604	16734117	27	ensorlt00000024298	gucy1b1-203	protein_coding	-15628
0.0013661119110609525	1	35268859	35269132	11	ensorlt00000033703	grk4-201	protein_coding	5455
0.0013695635495979686	14	4040653	4040856	12	ensorlt00000001163		protein_coding	452
0.0013695635495979686	12	12966416	12966657	21	ensorlt00000009570	nup155-201	protein_coding	-921
0.0013718934743500262	6	789670	790149	4	ensorlt00000032743	rassf10-201	protein_coding	8675
0.0013738191529839845	14	8594761	8595103	20	ensorlt00000003275		protein_coding	-2055
0.0013799333657220536	13	6435824	6436086	8	ensorlt00000003305	pgr-203	protein_coding	24532
0.0013865631609124242	12	29100661	29101381	6	ensorlt00000018963	wdr7-203	protein_coding	57601
0.0013911438102187984	4	2690313	2690578	13	ensorlt00000033504	im:7152348-201	protein_coding	0
0.0013935409043428456	16	18848869	18849221	26	ensorlt00000012709	polr3c-201	protein_coding	-6313
0.0013944267428965375	10	29516681	29516968	3	ensorlt00000032713		protein_coding	-52164
0.0013944267428965375	17	29708886	29709125	10	ensorlt00000022383	clul1-201	protein_coding	6169
0.0013960966616827733	6	14371827	14372065	15	ensorlt00000005714	plekha5-201	protein_coding	-7172
0.0014012461010838614	14	13107157	13107419	23	ensorlt00000032730		protein_coding	-1012
0.0014044483139527707	8	21842090	21842337	19	ensorlt00000020327	slc25a38a-201	protein_coding	-772
0.0014124776941332575	18	4782778	4783183	10	ensorlt00000035971		protein_coding	9110
0.0014144133132251984	13	26840391	26840834	4	ensorlt00000017081	st3gal4-201	protein_coding	-9964
0.0014246128899258314	13	6508718	6508919	7	ensorlt00000003378	yap1-201	protein_coding	-18888
0.0014249751434120435	13	26153597	26153807	2	ensorlt00000032520	kirrel3-204	protein_coding	5885
0.0014252117015502983	5	11493965	11494179	9	ensorlt00000043710	inka2-201	protein_coding	24607
0.0014255107736266149	5	30868838	30869225	19	ensorlt00000026864	sec61a1l-201	protein_coding	-1684
0.0014293971104651414	17	12537452	12537652	7	ensorlt00000046752	smg7-204	protein_coding	12784
0.0014293971104651414	17	4844375	4844743	14	ensorlt00000005155	vapal-202	protein_coding	-9099
0.0014293971104651414	7	30183111	30183377	11	ensorlt00000033095	mecp2-202	protein_coding	3006
0.001444616087274239	7	22471811	22472111	13	ensorlt00000019635	rapgef3-201	protein_coding	22475
0.001446015769390135	22	1159873	1160270	18	ensorlt00000011121	gng2-201	protein_coding	-3277
0.0014557326336104928	23	23531682	23532034	12	ensorlt00000041410	ptpro-201	protein_coding	8260
0.0014569466726808606	15	26969224	26969449	36	ensorlt00000039631	rrbp1a-202	protein_coding	3292
0.001460301570293339	11	14725738	14725938	21	ensorlt00000007523	cnot3b-203	protein_coding	5625
0.00146267923638706	19	9316486	9316777	31	ensorlt00000029331		protein_coding	-496
0.0014702060961856458	3	37779382	37779596	9	ensorlt00000023323	cebpa-201	protein_coding	1193
0.0014719404783652894	22	11974216	11974418	19	ensorlt00000026849	hif1aa-201	protein_coding	-2066
0.001477672949658102	17	21043214	21043687	9	ensorlt00000017004	ptbp2-202	protein_coding	39516
0.0014913124647011535	17	4370002	4370276	17	ensorlt00000038750		protein_coding	-12374
0.0014981432499860526	9	31061234	31061733	14	ensorlt00000021897	ogdh-201	protein_coding	-2003
0.0015022655155166574	21	5135580	5135831	10	ensorlt00000012793	dhrs12-201	protein_coding	1226
0.0015166353402158686	19	11675954	11676421	10	ensorlt00000012165	zranb1a-201	protein_coding	-10262
0.0015177356402332498	10	29785638	29786508	2	ensorlt00000032120	pcdh1b-202	protein_coding	52318
0.0015190129728306064	17	20575210	20575632	9	ensorlt00000016479	klhl20-201	protein_coding	8271
0.0015265466234831186	4	2325316	2325516	23	ensorlt00000029602		protein_coding	-4523
0.0015309549326864705	24	13468129	13468340	13	ensorlt00000020263	paqr8-201	protein_coding	0
0.0015309549326864705	12	10453869	10454224	18	ensorlt00000008077		protein_coding	-3198
0.0015330489480995494	4	30873266	30873563	5	ensorlt00000028114	agbl4-201	protein_coding	-43426
0.0015332368836401006	14	2738533	2738844	7	ensorlt00000000769	gdpd5a-201	protein_coding	-13762
0.001548045145292639	4	17538518	17538805	6	ensorlt00000013811		protein_coding	22013
0.0015536153331281836	12	3394363	3394795	16	ensorlt00000002740	ch25hl2-201	protein_coding	-294
0.0015545548652586868	7	5369654	5369940	6	ensorlt00000036576		protein_coding	3544
0.0015584091591900947	14	10092919	10093184	12	ensorlt00000042519		protein_coding	35845
0.0015584091591900947	12	5341037	5341397	11	ensorlt00000004032	fcho2-201	protein_coding	-9223
0.0015648023905283624	19	2529353	2529682	5	ensorlt00000026310	5s_rrna-201	rrna	40477
0.0015669897040077034	20	7915185	7915405	7	ensorlt00000005643	bambia-201	protein_coding	-30069
0.0015679450919877061	5	22807232	22807546	1	ensorlt00000030179	cntn4-201	protein_coding	50647
0.0015734398763157585	7	19650724	19651122	11	ensorlt00000016413		protein_coding	-29495
0.0015821870506338529	1	15023863	15024114	15	ensorlt00000045234	bdh2-201	protein_coding	8905
